relative_time,AccX,AccY,AccZ,BarometerSensor,CompassSensor,,,,
51927,6.437662811,-6.251150665,0.239352264,984.5435333,262.1286926,,0,,
51995,5.920937347,-5.344037018,1.526675262,984.5435333,260.5147705,,0,,
52062,6.680158539,-6.433321838,2.303559723,984.5435333,260.5147705,,0,,
52128,7.13401474,-6.614744568,1.993105316,984.5435333,264.7156067,,0,,
52195,6.972201233,-5.860313416,2.729723511,984.5435333,271.3945007,,0,,
52262,8.218509521,-8.139773254,-0.551453247,984.5435333,267.3103943,,0,,
52328,8.122109985,-7.65118927,3.106340332,984.5435333,262.0779114,,-0.013198853,,
52395,9.199868774,-9.394164734,1.537003784,984.5303345,258.7511292,,0,,
52463,4.729115753,-5.441634064,0.455353088,984.5303345,258.7511292,,0,,
52528,4.387077026,-6.587052155,-0.127385101,984.5303345,251.5955505,,0,,
52595,8.370443573,-10.05758514,-0.18022522,984.5303345,235.0731506,,0,,
52662,4.192631378,-6.721472626,1.847458191,984.5303345,236.6555786,,0,,
52727,6.886579285,-5.143304443,2.041903839,984.5303345,244.4881897,,0,,
52795,4.697531433,-6.211782532,3.561244354,984.5303345,251.4589539,,0,,
52862,5.844895477,-5.96629303,3.697311401,984.5303345,251.4589539,,0,,
52927,9.195228424,-7.135960693,3.051404572,984.5303345,248.412384,,0,,
52995,7.868986359,-7.296876068,5.6269487,984.5303345,249.4210205,,0,,
53063,7.54236557,-10.39034317,1.479523315,984.5303345,250.5768738,,0,,
53128,5.059029694,-6.850953369,0.241298218,984.5303345,244.7643738,,0,,
53195,5.108277283,-4.607269135,0.96654007,984.5303345,239.0433197,,0,,
53263,8.838220825,-8.380772095,1.975292358,984.5303345,237.5561218,,-0.006790161,,
53328,6.515800323,-6.053860931,0.332608337,984.5235443,237.5561218,,0,,
53395,5.767207031,-5.640420685,0.692759399,984.5235443,232.2339783,,0,,
53462,6.510860596,-6.178701324,2.398312683,984.5235443,229.0298157,,0,,
53528,7.031627655,-6.048921204,2.401755524,984.5235443,231.8215027,,0,,
53595,8.409961395,-5.175188141,6.383026428,984.5235443,236.5969086,,0,,
53662,8.47612381,-7.059020691,1.683549042,984.5235443,232.4058228,,0,,
53728,8.82594635,-9.50104248,1.100212097,984.5235443,232.4058228,,0,,
53795,5.507347412,-5.920488281,0.14160553,984.5235443,229.6976013,,0,,
53863,5.242997131,-7.383695526,-0.537232819,984.5235443,217.6568298,,0,,
53928,7.580236816,-9.655221863,-0.925675049,984.5235443,206.5054932,,0,,
53995,3.714525604,-5.66437088,1.251846771,984.5235443,210.0951538,,0,,
54062,5.285957794,-5.529651031,3.888613586,984.5235443,215.922348,,0,,
54128,5.733078003,-5.642815704,4.324058075,984.5235443,215.922348,,0,,
54195,7.747738495,-7.488327942,2.931952972,984.5235443,211.6095581,,-0.006103516,,
54262,9.182205505,-5.113815765,4.455185394,984.5174408,214.8238983,,0,,
54328,5.676944733,-9.830657043,3.791615295,984.5174408,220.357254,,0,,
54395,6.290668488,-8.205336914,-0.20941452,984.5174408,213.5227203,,0,,
54462,5.796396332,-5.504353638,0.019459534,984.5174408,202.2928162,,0,,
54528,7.383545837,-8.149353333,2.493365021,984.5174408,198.8385315,,0,,
54595,5.372926941,-5.657185822,0.334254913,984.5174408,195.8001099,,0,,
54663,5.735622711,-5.189408569,0.295186157,984.5174408,193.542984,,0,,
54728,7.194488983,-6.702761536,1.313518524,984.5174408,192.3578644,,0,,
54795,7.625143433,-6.582411804,2.198328552,984.5174408,196.2636414,,0,,
54861,7.419620819,-3.467838593,13.0654303,984.5174408,196.0574951,,0,,
54928,10.02061203,-8.715775452,1.618733826,984.5174408,185.4874573,,0,,
54995,8.463400269,-8.673263855,1.215622101,984.5174408,185.4874573,,0,,
55062,3.292104034,-5.753884735,-0.085023193,984.5174408,181.7025146,,0,,
55128,5.471871185,-8.49363739,-1.072819061,984.5174408,174.1446991,,-0.005722046,,
55195,4.197571106,-9.321266327,0.358654175,984.5117188,166.5209656,,0,,
55263,3.80508728,-3.834126892,1.30468689,984.5117188,172.980957,,0,,
55328,5.988147583,-6.283633118,3.61677887,984.5117188,174.4295197,,0,,
55395,6.561754761,-6.610852661,4.343068542,984.5117188,175.7169037,,0,,
55463,9.148076477,-7.564519501,3.579057312,984.5117188,178.1089325,,0,,
55527,4.555027771,-5.926775208,3.277883606,984.5117188,181.7838898,,0,,
55595,7.735763397,-10.51757858,0.07843689,984.5117188,176.5654144,,0,,
55663,4.874912567,-4.955744476,-1.139729919,984.5117188,160.0120697,,0,,
55728,8.462352448,-8.336613922,2.010020142,984.5117188,158.3036652,,0,,
55795,5.365592194,-5.200635223,-1.260828094,984.5117188,160.2756653,,0,,
55863,5.642067261,-5.433251495,-1.315913544,984.5117188,154.3781738,,0,,
55927,6.763535156,-6.400689697,2.483635254,984.5117188,155.6235504,,0,,
55995,7.12697937,-6.459966431,1.756597137,984.5117188,161.9725952,,0,,
56062,10.13033386,-5.344635773,4.992567902,984.5117188,170.7774658,,0,,
56127,9.775421906,-8.949140167,-0.416434021,984.5117188,158.8452301,,-0.000610352,,
56195,8.999734955,-9.052724762,2.154320068,984.5111084,162.0377502,,0,,
56263,3.74895401,-5.47246994,-0.344583435,984.5111084,160.2310333,,0,,
56328,5.432952118,-7.57050705,-2.315983887,984.5111084,152.7013397,,0,,
56394,6.154900818,-9.377399597,0.144000549,984.5111084,145.3968353,,0,,
56463,3.838168488,-5.449268188,1.218915253,984.5111084,153.8249207,,0,,
56527,4.563709717,-5.906267853,3.574716339,984.5111084,158.642807,,0,,
56595,6.290219421,-6.511010284,5.295088806,984.5111084,161.9765472,,0,,
56663,12.19499039,-8.381819916,5.682483215,984.5111084,164.8609619,,0,,
56727,4.901706848,-6.036047974,3.634142761,984.5111084,167.4722748,,0,,
56795,7.069199524,-11.1756102,-1.256936188,984.5111084,162.548172,,0,,
56863,5.17878067,-4.232897644,0.101339264,984.5111084,157.3302765,,0,,
56928,7.951315155,-7.219337311,2.538421326,984.5111084,158.5701752,,0,,
56995,6.840924225,-6.463858337,-0.07140152,984.5111084,156.6183014,,0,,
57062,5.530549164,-4.975802765,0.59785675,984.5111084,154.1593475,,-0.000228882,,
57127,6.653963013,-6.012995911,2.224973145,984.5108795,154.1593475,,0,,
57195,7.226672058,-6.589447174,1.848805389,984.5108795,159.214386,,0,,
57263,8.040679321,-6.740632782,4.208348694,984.5108795,159.2922363,,0,,
57328,10.43539948,-8.600664825,1.171912994,984.5108795,155.3266754,,0,,
57395,7.639962616,-8.363557892,0.916693726,984.5108795,159.3611908,,0,,
57463,4.372856598,-6.246210938,-0.218096466,984.5108795,156.9859467,,0,,
57527,6.343209229,-7.703131256,-1.061592407,984.5108795,149.8348999,,0,,
57595,4.712051239,-6.887776794,0.326321411,984.5108795,145.5507355,,0,,
57662,4.044439545,-5.951473846,1.873204651,984.5108795,153.7537842,,0,,
57728,5.995332642,-6.397546234,2.990630951,984.5108795,158.649704,,0,,
57795,7.947423248,-6.871011658,4.010011139,984.5108795,163.5351105,,0,,
57862,7.925868073,-7.457192688,7.567812653,984.5108795,168.1932831,,0,,
57928,7.250023499,-7.888595581,4.349505157,984.5108795,168.079483,,0,,
57995,6.294859772,-7.76585083,-1.315913544,984.5108795,158.5325775,,-0.00328064,,
58062,5.38594986,-5.493725739,-0.114811249,984.5075989,156.6403961,,0,,
58127,10.07899063,-10.09201355,3.67994751,984.5075989,155.5839691,,0,,
58195,4.14562912,-3.922742615,0.4153862,984.5075989,155.5839691,,0,,
58262,5.37068161,-4.008514252,0.270637207,984.5075989,156.8988647,,0,,
58328,7.998467102,-7.743547211,2.361489258,984.5075989,161.2968903,,0,,
58395,6.56998764,-5.186564484,8.566535797,984.5075989,164.190918,,0,,
58462,10.85647385,-7.505392456,-2.80935791,984.5075989,156.188385,,0,,
58527,10.32298325,-10.06491989,3.547323303,984.5075989,156.188385,,0,,
58595,6.173312531,-5.867797852,0.085023193,984.5075989,157.2755737,,0,,
58662,2.927911377,-5.418132935,-0.252973938,984.5075989,154.9611969,,0,,
58727,8.170609131,-11.68440216,-1.696422272,984.5075989,145.3576202,,0,,
58795,4.341272278,-6.438860321,1.364263,984.5075989,151.6949615,,0,,
58862,3.973337402,-5.274581451,2.521656189,984.5075989,159.7971954,,0,,
58927,5.050796814,-6.254294128,3.514691162,984.5075989,161.1756897,,-0.000839233,,
58995,8.968450012,-7.824528809,2.952460327,984.5067596,161.1756897,,0,,
59062,10.05144791,-5.265749817,6.17570755,984.5067596,159.9940338,,0,,
59128,8.651708679,-9.981243896,2.096091156,984.5067596,161.562561,,0,,
59195,5.230572968,-9.140592041,-0.665516052,984.5067596,156.3437195,,0,,
59262,4.180805969,-4.393962708,0.146994324,984.5067596,155.0596161,,0,,
59328,10.26011398,-10.42566971,1.913470917,984.5067596,156.3169403,,0,,
59395,5.523364105,-4.910239105,0.398920441,984.5067596,159.0983734,,0,,
59462,5.597759399,-5.115462341,0.963995361,984.5067596,165.7023468,,0,,
59528,8.260272675,-6.929989014,2.303559723,984.5067596,168.9052429,,0,,
59595,5.930068359,-6.76188858,2.379451904,984.5067596,166.836731,,0,,
59662,7.290140076,-5.958509216,1.046773224,984.5067596,163.5070496,,0,,
59727,8.566984863,-8.24440567,1.261426849,984.5067596,160.0940552,,0,,
59795,10.17149826,-10.70453979,1.075812836,984.5067596,157.2626495,,0,,
59861,5.343288574,-6.056854706,0.079185333,984.5067596,150.9994049,,-0.000915527,,
59928,3.057541809,-5.6866745,0.318687286,984.5058441,146.0036163,,0,,
59995,5.773044891,-9.10331955,0.481548615,984.5058441,146.0036163,,0,,
60062,7.459737396,-10.13392639,0.12289444,984.5058441,147.5613098,,0,,
60127,7.018904114,-5.950725403,1.625020752,984.5058441,151.0640106,,0,,
60195,4.986580353,-6.842121735,1.912273407,984.5058441,154.2634583,,0,,
60262,4.981341248,-7.914940796,3.508254547,984.5058441,161.5005188,,0,,
60327,6.457571411,-8.319998474,4.73884552,984.5058441,169.2285919,,0,,
60395,2.444865875,-5.879473572,5.204227753,984.5058441,173.3139496,,0,,
60463,2.6104216,-6.386020203,5.722300415,984.5058441,178.5427551,,0,,
60528,2.747087402,-6.652765503,5.341941376,984.5058441,180.7113953,,0,,
60595,2.4923172,-6.523135071,5.330714722,984.5058441,182.0529022,,0,,
60662,2.494562531,-7.016509094,5.908812561,984.5058441,182.0529022,,0,,
60727,3.925736389,-6.809639282,8.40936264,984.5058441,182.0529022,,0,,
60795,3.259322205,-7.434889069,7.258406067,984.5058441,182.0529022,,-0.000991821,,
60862,8.165819092,-14.98099686,4.557572479,984.5048523,180.5560303,,0,,
60928,2.887495422,-3.498225403,0.635877686,984.5048523,169.1359253,,0,,
60995,5.723198547,-9.084907837,0.985999603,984.5048523,159.9371338,,0,,
61062,8.162226563,-5.382656708,-0.316441956,984.5048523,151.2843475,,0,,
61128,3.344644775,-3.069217529,1.008303223,984.5048523,154.3656616,,0,,
61195,7.613467712,-7.567513275,0.49726593,984.5048523,156.2279968,,0,,
61262,10.01761826,-8.484207001,0.816102905,984.5048523,152.315506,,0,,
61328,5.801036682,-5.260510712,1.850302277,984.5048523,156.3959351,,0,,
61395,6.937922516,-6.346801758,1.8194664,984.5048523,157.5835266,,0,,
61463,7.619904327,-7.993377686,1.518442383,984.5048523,156.2738037,,0,,
61527,6.213578796,-6.451134796,1.830842743,984.5048523,154.6934967,,0,,
61595,6.757098541,-7.131769409,1.244512024,984.5048523,153.3760223,,0,,
61662,6.840624847,-6.685547333,1.539398804,984.5048523,153.3760223,,0,,
61728,7.398514709,-6.615493011,1.515598297,984.5048523,153.3760223,,-0.000228882,,
61795,7.335346069,-6.220913544,2.569855957,984.5046234,154.4234009,,0,,
61862,6.668632507,-6.578669586,1.667232971,984.5046234,153.3666687,,0,,
61928,6.922504578,-6.310726776,1.656006317,984.5046234,152.1365814,,0,,
61995,6.734944611,-5.970634003,1.404229889,984.5046234,151.0225372,,0,,
62062,7.554190979,-6.448590088,1.626667328,984.5046234,152.0904541,,0,,
62128,6.925797729,-6.136788483,1.566642151,984.5046234,153.1887665,,0,,
62195,7.669002228,-7.833061066,1.966610413,984.5046234,153.1887665,,0,,
62262,9.755662994,-9.825118561,2.20087326,984.5046234,153.1887665,,0,,
62327,11.17022141,-11.75625275,2.054028625,984.5046234,153.1887665,,0,,
62395,5.478457489,-7.083569641,0.404309235,984.5046234,149.8190308,,0,,
62462,3.790567474,-6.30788269,0.598754883,984.5046234,139.7812653,,0,,
62527,3.848197632,-6.004014587,0.738115082,984.5046234,133.1404572,,0,,
62595,2.745141449,-5.387297058,0.235759735,984.5046234,139.4275665,,0,,
62662,6.195915527,-7.733069,0.245938568,984.5046234,143.8526611,,-0.004043579,,
62728,7.004234619,-8.770860901,0.535436554,984.5005798,147.1540222,,0,,
62795,5.951773224,-7.645800476,1.137933655,984.5005798,148.5576324,,0,,
62863,5.406157837,-6.447242889,1.17595459,984.5005798,148.5576324,,0,,
62927,5.463638306,-7.037315826,1.063238983,984.5005798,148.5576324,,0,,
62995,5.422773285,-6.867868195,0.939745789,984.5005798,148.5576324,,0,,
63063,7.405550079,-8.801547089,1.978735199,984.5005798,147.3759308,,0,,
63127,4.762047272,-5.307662659,1.279090118,984.5005798,148.559494,,0,,
63195,8.704099731,-9.477990417,1.360520782,984.5005798,148.559494,,0,,
63262,6.859335938,-6.554420013,1.968406677,984.5005798,150.0598145,,0,,
63328,5.355263672,-7.779322815,2.559527435,984.5005798,154.3800812,,0,,
63395,5.81645462,-7.283254395,3.923940125,984.5005798,161.1068878,,0,,
63463,3.706741791,-7.061864777,5.02205658,984.5005798,167.0864563,,0,,
63528,3.516337738,-6.451733551,5.258864136,984.5005798,170.8047028,,0,,
63595,6.29620697,-9.427245941,3.845802612,984.5005798,174.0730743,,0,,
63662,1.745669861,-5.830076294,7.088808746,984.5005798,176.8173218,,-0.005111694,,
63728,2.597847748,-6.568041687,5.781726837,984.4954681,177.9978333,,0,,
63795,2.303410034,-6.361022186,4.901557159,984.4954681,177.9978333,,0,,
63862,2.898871765,-6.826105042,8.605604553,984.4954681,176.9656372,,0,,
63928,7.298822021,-9.835447083,4.466561737,984.4954681,174.3424988,,0,,
63995,3.163671112,-9.039701843,3.105142822,984.4954681,168.5081177,,0,,
64063,4.891228638,-5.484295349,0.95710968,984.4954681,162.4799652,,0,,
64127,6.942413177,-8.143066406,1.188378754,984.4954681,149.6694183,,0,,
64195,4.297862549,-3.28446991,0.854423218,984.4954681,146.0063477,,0,,
64262,7.242539063,-7.188202057,0.574205933,984.4954681,149.1892853,,0,,
64327,8.633296967,-8.67146759,0.216749268,984.4954681,143.9877472,,0,,
64395,6.140081635,-6.154152374,2.736609192,984.4954681,146.5289001,,0,,
64462,5.966442719,-5.475314026,1.574725342,984.4954681,148.6961823,,0,,
64527,6.733298035,-6.062842255,1.966161346,984.4954681,151.1615295,,0,,
64595,7.601342926,-7.213499451,2.359692993,984.4954681,152.3238983,,-0.006256104,,
64662,6.730753326,-6.197562103,2.291135559,984.489212,153.3718262,,0,,
64727,6.616540833,-6.221063232,2.083367615,984.489212,154.6909485,,0,,
64795,6.965914307,-6.529272308,2.216291199,984.489212,154.6909485,,0,,
64861,6.763535156,-6.544839935,2.077230377,984.489212,154.6909485,,0,,
64928,6.937024384,-6.741830292,2.211052094,984.489212,154.6909485,,0,,
64995,6.836283875,-6.518794098,2.236499176,984.489212,153.6320496,,0,,
65062,6.850055237,-6.69168457,2.128723297,984.489212,153.6320496,,0,,
65127,6.896159363,-6.643035736,2.111060028,984.489212,154.7051849,,0,,
65195,7.104076996,-6.422394562,2.158211975,984.489212,156.027359,,0,,
65262,7.08252182,-5.733826447,2.199526062,984.489212,156.027359,,0,,
65328,7.41363327,-6.59932663,2.230511627,984.489212,156.027359,,0,,
65395,8.302335205,-7.873626709,2.53437973,984.489212,156.027359,,0,,
65462,10.61637314,-10.2704425,2.544259186,984.489212,156.027359,,0,,
65527,10.74615326,-13.4568663,1.589394836,984.489212,152.9896698,,-0.015029907,,
65595,2.966830444,-4.805307312,0.104482727,984.4741821,141.7146759,,0,,
65663,2.58826767,-2.75202713,0.790356445,984.4741821,131.5565796,,0,,
65727,2.936144257,-5.354515228,1.001866608,984.4741821,130.9451752,,0,,
65795,6.121220856,-8.037236481,0.516575775,984.4741821,136.6941071,,0,,
65863,8.044571228,-9.851463776,1.089883575,984.4741821,139.978302,,0,,
65928,5.35436554,-5.672304382,1.569635925,984.4741821,145.6686249,,0,,
65995,5.527256012,-5.600753174,1.529219971,984.4741821,151.3603058,,0,,
66063,6.513704681,-7.695048065,1.755848694,984.4741821,152.5921021,,0,,
66128,7.110214233,-7.708669739,2.934497681,984.4741821,152.5921021,,0,,
66195,6.630312195,-7.455995178,2.368824005,984.4741821,152.5921021,,0,,
66264,5.058430939,-7.256160736,2.590962067,984.4741821,154.1792297,,0,,
66328,6.245462494,-6.646478577,4.025578766,984.4741821,157.1178741,,0,,
66395,5.567073212,-7.484136658,3.799399109,984.4741821,160.1380615,,0,,
66463,5.077890472,-7.047644348,4.443210297,984.4741821,163.1443329,,-0.015563965,,
66528,4.239334259,-6.703210602,5.653443604,984.4586182,168.8442688,,0,,
66595,3.977977753,-6.551426239,5.796845398,984.4586182,173.020462,,0,,
66662,3.461252289,-6.713838501,6.147566071,984.4586182,175.3625793,,0,,
66727,3.284170532,-6.221063232,6.054309998,984.4586182,177.6669159,,0,,
66795,2.271077271,-6.009852448,6.103108521,984.4586182,180.471756,,0,,
66863,2.422861633,-6.032006378,6.490053864,984.4586182,180.471756,,0,,
66928,2.63152771,-6.725813599,7.262597351,984.4586182,180.471756,,0,,
66995,3.796555023,-6.932683411,7.928113403,984.4586182,179.3490143,,0,,
67062,5.776787109,-9.797426147,8.713829498,984.4586182,178.017334,,0,,
67128,6.670279083,-9.183253326,3.678450623,984.4586182,171.7525787,,0,,
67195,4.455185394,-5.336253204,0.038020935,984.4586182,155.9608002,,0,,
67263,6.20968689,-7.6043367,-1.443148956,984.4586182,149.7408752,,0,,
67328,2.844385071,-2.907853088,-0.331710205,984.4586182,145.1246948,,0,,
67395,4.990621948,-5.245392151,-0.00703537,984.4586182,143.5576172,,-0.012283325,,
67463,9.435179443,-10.96275284,0.982107697,984.4463348,142.4474792,,0,,
67527,8.004304962,-8.478069763,1.797611847,984.4463348,143.0746155,,0,,
67595,5.573210449,-5.58952652,1.722767487,984.4463348,150.2410126,,0,,
67662,6.344855804,-5.774541779,0.564326477,984.4463348,154.7045746,,0,,
67728,7.197782135,-6.305038605,1.479373627,984.4463348,157.5206146,,0,,
67795,7.825426941,-6.529272308,1.429976349,984.4463348,157.5206146,,0,,
67863,6.897506561,-6.669979706,0.746946716,984.4463348,154.952301,,0,,
67928,7.143744507,-7.502698059,1.326541443,984.4463348,150.5146332,,0,,
67995,6.296506348,-6.888375549,1.328786774,984.4463348,148.1020813,,0,,
68063,6.165079651,-6.09382782,1.261277161,984.4463348,146.3807373,,0,,
68128,6.972650299,-6.401887207,1.402583313,984.4463348,148.0311737,,0,,
68195,6.827751617,-6.45188324,1.522633667,984.4463348,152.7773895,,0,,
68263,7.702233124,-7.312593384,1.755549316,984.4463348,155.8780975,,0,,
68328,7.910300446,-7.922574921,1.755249939,984.4463348,155.8780975,,-0.017166138,,
68395,11.33862122,-10.6235582,1.871558075,984.4291687,153.0623169,,0,,
68462,8.554560699,-12.00683167,0.055684204,984.4291687,145.4018707,,0,,
68528,3.046315155,-5.603746948,-0.924627228,984.4291687,133.5177155,,0,,
68595,2.268981628,-6.576124878,1.077010345,984.4291687,127.9494705,,0,,
68662,3.972588959,-5.671855316,0.212258606,984.4291687,134.9858856,,0,,
68728,4.467609558,-5.786516876,0.039068756,984.4291687,138.4716644,,0,,
68795,7.682324524,-8.649613037,1.7796492,984.4291687,143.4476929,,0,,
68863,5.983058167,-7.022346954,1.138083344,984.4291687,146.8756561,,0,,
68927,6.098168793,-6.5864534,1.088835754,984.4291687,146.8756561,,0,,
68995,5.453609161,-7.650740204,1.513652344,984.4291687,147.9910126,,0,,
69063,6.452631683,-7.429949341,1.754651184,984.4291687,147.9910126,,0,,
69127,7.001390533,-7.616910553,1.80075531,984.4291687,147.9910126,,0,,
69195,6.388564911,-7.386689301,2.372566223,984.4291687,149.2227631,,0,,
69262,6.251450043,-7.230264587,2.788251801,984.4291687,150.5309601,,-0.015335083,,
69327,6.066434784,-7.135511627,3.280428314,984.4138336,154.59198,,0,,
69395,5.537285156,-7.093449097,5.118306427,984.4138336,162.2111969,,0,,
69462,4.17601593,-7.048392792,5.778583374,984.4138336,169.9956207,,0,,
69527,2.977158966,-8.038134613,5.35780838,984.4138336,176.5302887,,0,,
69595,2.135608978,-6.491550751,7.397017822,984.4138336,177.9070587,,0,,
69663,1.291214905,-2.968926086,5.632936249,984.4138336,177.9070587,,0,,
69727,0.930914154,-4.987777863,5.842051392,984.4138336,180.4055939,,0,,
69795,3.235222321,-8.619525604,6.403384094,984.4138336,180.4055939,,0,,
69861,0.473465424,-5.57306076,6.509812775,984.4138336,178.0015717,,0,,
69927,5.773344269,-9.46481781,7.106322327,984.4138336,174.6379547,,0,,
69995,5.55090683,-11.79352524,4.157005463,984.4138336,173.4271545,,0,,
70063,4.237537994,-4.301754456,2.326911163,984.4138336,170.8551331,,0,,
70127,4.732708282,-9.526339874,2.121987305,984.4138336,166.8416901,,0,,
70195,5.313201141,-5.472769318,2.12842392,984.4138336,159.0630188,,0,,
70263,6.391408997,-5.846991119,1.437311096,984.4138336,147.960434,,-0.011444092,,
70327,7.194189606,-7.364086304,0.707428894,984.4023895,146.391983,,0,,
70395,7.472011871,-6.886878662,0.120050354,984.4023895,149.5690613,,0,,
70462,7.654632111,-6.91876236,0.938099213,984.4023895,149.5690613,,0,,
70527,6.475833435,-6.412664795,1.602417755,984.4023895,149.5690613,,0,,
70595,6.077062683,-6.316714325,1.40288269,984.4023895,148.5313568,,0,,
70662,6.276897125,-6.876400452,1.21217926,984.4023895,145.5238647,,0,,
70727,6.850953369,-7.263196106,1.703457642,984.4023895,145.5238647,,0,,
70795,6.936425629,-7.008725281,2.322719879,984.4023895,149.3733521,,0,,
70863,6.561754761,-6.529871063,2.270777893,984.4023895,151.8190155,,0,,
70927,6.804998932,-6.348747711,1.962718506,984.4023895,151.8190155,,0,,
70994,7.012467499,-6.297254791,2.19279007,984.4023895,151.8190155,,0,,
71062,6.888824615,-6.473288727,2.192041626,984.4023895,151.8190155,,0,,
71128,6.794969788,-6.460415497,1.982477417,984.4023895,151.8190155,,0,,
71195,6.586902466,-6.3979953,1.959125977,984.4023895,151.8190155,,-0.012512207,,
71263,7.93320282,-7.859406281,2.510429535,984.3898773,151.8190155,,0,,
71327,9.660910034,-10.12329849,2.669548645,984.3898773,151.8190155,,0,,
71395,10.18317398,-10.54811508,1.440604248,984.3898773,151.8190155,,0,,
71463,4.480033722,-6.528523865,0.392334137,984.3898773,146.043808,,0,,
71528,4.127666473,-7.243586884,0.605191498,984.3898773,136.3579254,,0,,
71595,2.480791168,-6.384972382,0.939895477,984.3898773,137.3112183,,0,,
71662,3.667373657,-4.920567627,0.169896698,984.3898773,143.9324951,,0,,
71727,7.351063385,-8.506660309,1.396745453,984.3898773,147.8926697,,0,,
71794,6.998097382,-7.360493774,2.04878952,984.3898773,150.5202332,,0,,
71863,5.856720886,-6.794371033,2.284399567,984.3898773,152.2300568,,0,,
71927,5.878575439,-6.706653442,1.741478577,984.3898773,151.1865387,,0,,
71995,6.304739227,-7.32352066,2.031425629,984.3898773,151.1865387,,0,,
72062,5.948031006,-6.782845001,2.559677124,984.3898773,150.1514893,,0,,
72127,4.803511047,-6.570586395,2.295326843,984.3898773,150.1514893,,-0.011749268,,
72195,5.265001373,-7.043303375,3.00125885,984.3781281,150.1514893,,0,,
72263,6.195167084,-6.939868469,3.729494476,984.3781281,151.5592194,,0,,
72328,7.406747589,-6.71159317,4.753664703,984.3781281,152.9102783,,0,,
72395,6.816375275,-8.389004974,4.070036316,984.3781281,155.4834442,,0,,
72462,7.137906647,-10.43330383,1.681603088,984.3781281,153.5144043,,0,,
72528,5.768853607,-5.287903748,1.626817017,984.3781281,153.5144043,,0,,
72595,5.350174255,-5.310656433,1.189127197,984.3781281,152.1981964,,0,,
72662,7.641160126,-8.130043488,1.66498764,984.3781281,147.8227997,,0,,
72727,7.867040405,-7.362290039,2.282752991,984.3781281,144.3240051,,0,,
72795,5.485792236,-5.603896637,1.455124054,984.3781281,144.3240051,,0,,
72862,6.177204437,-5.574707336,1.817520447,984.3781281,145.7324829,,0,,
72927,7.00767746,-6.418203278,2.150128784,984.3781281,148.6758423,,0,,
72995,6.939120026,-6.334078217,1.94939621,984.3781281,153.2628479,,0,,
73062,6.890770569,-6.352040863,2.59994339,984.3781281,156.6295929,,-0.009460449,,
73128,7.763156433,-7.064858551,3.023562469,984.3686676,155.5996094,,0,,
73195,8.818012848,-8.485554199,2.218985596,984.3686676,146.1773529,,0,,
73262,8.553213501,-8.726253662,1.883533173,984.3686676,147.9715881,,0,,
73328,3.756737823,-5.200784912,-0.288150787,984.3686676,145.5296326,,0,,
73395,5.578449554,-6.979086914,-0.781524811,984.3686676,133.1205292,,0,,
73463,7.627538452,-13.38756042,1.048569489,984.3686676,125.3316422,,0,,
73527,3.729494476,-5.146447906,1.582060089,984.3686676,131.1539612,,0,,
73595,6.599027252,-6.300697632,3.880680084,984.3686676,137.2677155,,0,,
73662,5.320236511,-5.812562714,3.15693512,984.3686676,137.2677155,,0,,
73727,7.203769684,-7.419022064,3.294199677,984.3686676,134.3609619,,0,,
73795,7.65118927,-7.466922455,2.950813751,984.3686676,134.3609619,,0,,
73862,8.902886353,-9.305549011,3.721411285,984.3686676,136.5157318,,0,,
73928,4.405937805,-7.442223816,-0.685873718,984.3686676,129.8515778,,0,,
73995,5.109474792,-4.420008545,-0.314196625,984.3686676,125.8323135,,-0.005645752,,
74062,7.685018921,-8.303832092,2.053729248,984.3630219,122.3271484,,0,,
74128,8.386609955,-7.634424133,1.728455658,984.3630219,119.7739944,,0,,
74195,5.202581177,-4.703219604,0.766855316,984.3630219,123.3229446,,0,,
74262,6.92340271,-5.413043518,1.295106812,984.3630219,124.3342972,,0,,
74328,7.634424133,-6.49394577,2.474504242,984.3630219,127.7069168,,0,,
74395,6.415059814,-5.477409668,3.881877594,984.3630219,131.2071533,,0,,
74462,8.72296051,-7.807913361,1.163829803,984.3630219,123.0796127,,0,,
74527,7.434440002,-8.771160278,1.682501221,984.3630219,119.4941254,,0,,
74595,8.619226227,-9.09628418,1.69432663,984.3630219,119.4941254,,0,,
74663,2.943778381,-4.359833679,-0.173938293,984.3630219,113.4127808,,0,,
74727,5.457950134,-6.796915741,0.283660126,984.3630219,97.80957031,,0,,
74795,5.824837189,-11.78409485,1.276246033,984.3630219,93.08273315,,0,,
74861,4.443809052,-4.434079285,1.594184875,984.3630219,98.86004639,,0,,
74927,5.888754272,-6.181695099,3.193758545,984.3630219,100.5781479,,-0.002288818,,
74995,5.300028534,-6.241570587,3.463647308,984.360733,98.97745514,,0,,
75062,8.306077423,-7.558382263,2.833457794,984.360733,96.20374298,,0,,
75128,9.285191345,-7.625592499,6.245013428,984.360733,97.94142914,,0,,
75195,7.418273621,-9.712402954,2.397863617,984.360733,99.66503906,,0,,
75262,6.547983398,-7.004833374,0.132624207,984.360733,90.79412842,,0,,
75327,4.979245605,-5.194497986,1.54104538,984.360733,85.32787323,,0,,
75395,8.306376801,-8.349337463,0.797092438,984.360733,85.32787323,,0,,
75462,4.801265717,-4.423900452,-0.933159485,984.360733,81.51066589,,0,,
75527,6.566395111,-5.547314301,0.607586517,984.360733,75.93680573,,0,,
